state_id,sku_id,product_key,style_code,brand,category,product_name,week_of,days_of_supply,stock_coverage_ratio,stockout_risk,total_qty,inventory_vs_median,current_margin_pct,discount_depth_last_30d,days_since_last_discount,days_at_current_price,retail_price_usd,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,days_since_launch,season_sell_through_pct,brand_tier,cost_price_usd,seasonality_score,category_seasonal_boost,event_proximity_score,next_month_seasonality,cash_runway_months,cash_tight,inventory_intensity,match_type,match_score,inventory_history_quality,has_competitor_data,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,sales_units_last_28d,avg_daily_sales_28d,competitor_price_trend_4w,competitor_sale_frequency_4w,competitor_oos_frequency_4w,price_gap_volatility_4w,stock_velocity_4w,sell_through_velocity_4w,days_since_competitor_change,rules_label,row_source,is_augmented,augmentation_family,anchor_state_id,sample_weight_hint,ai_label,expected_label,ai_label_confidence,label_confidence,ai_label_rationale,audit_flags,label_prompt_version,labeler_model,labeled_at,ai_label_disagrees_with_rules,data_source,synthetic_is_augmented,synthetic_target_label,synthetic_anchor_state_id,synthetic_mutation_profile,ai_score_hold,ai_score_markdown,ai_score_promote,ai_score_clear
SP-331574EF21|2026-05-26__AUG-PRO-0262,SP-331574EF21,,IN236650,Crocs,accessories,Crocs 3D Coffee Cup Unisex Lifestyle Jibbitz Charm,2026-05-26,78.3,2.61,0,39,2.1667,48.68,0.0272,120,55,6.08,-0.0306,0,1,3,at_market,81,0.3895,tier2,3.12,1.342,0.0,0.732,1.339,3.0,0,0.8224,same_model_family,0.9469,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-331574EF21|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.34); calendar/event timing supports demand; healthy stock position (78 DOS),low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-331574EF21|2026-05-26,promote_guided,0.9376,0.1053,0.8351,0.153
SP-A2AD690C12|2026-05-26__AUG-PRO-0263,SP-A2AD690C12,,IN233478,ON,accessories,On All Day Unisex Lifestyle Cap Navy,2026-05-26,57.3,1.91,0,63,3.5,60.05,0.1127,120,63,67.94,-0.1274,0,1,2,below_market,39,0.3,tier1,27.14,1.38,0.0,0.565,1.221,3.0,0,0.8224,similar_product,0.723,movement_reconstructed,1,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-A2AD690C12|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.38); calendar/event timing supports demand; healthy stock position (57 DOS),demand_capture|weak_competitor_match|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-A2AD690C12|2026-05-26,promote_guided,0.9859,0.2134,0.9075,0.1736
SP-5EC0254D0A|2026-05-26__AUG-PRO-0264,SP-5EC0254D0A,,IN234703,New Balance,accessories,New Balance 47 Clean Up Women Lifestyle Cap Linen,2026-05-26,48.0,1.6,0,30,1.6667,51.93,0.0115,120,66,35.68,-0.1134,0,0,1,below_market,113,0.4702,tier1,17.15,1.124,0.0,0.634,1.162,3.0,0,0.8224,same_model_family,0.964,movement_reconstructed,1,35.0,35.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0687,-12.0,-1.0,0,PROMOTE,controlled_augmentation,1,promote_guided,SP-5EC0254D0A|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.12); calendar/event timing supports demand; healthy stock position (48 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-5EC0254D0A|2026-05-26,promote_guided,0.9555,0.165,0.6408,0.1344
SP-A8890E7A65|2026-05-26__AUG-PRO-0265,SP-A8890E7A65,,IN234708,New Balance,accessories,New Balance 47 Hitch Men Lifestyle Cap Team Away Grey,2026-05-26,39.3,1.31,0,68,3.7778,51.79,0.1117,120,38,39.64,-0.074,0,1,3,below_market,130,0.4589,tier1,19.11,1.216,0.0,0.551,1.232,3.0,0,0.8224,same_model_family,0.98,movement_reconstructed,1,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-A8890E7A65|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.22); calendar/event timing supports demand; healthy stock position (39 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-A8890E7A65|2026-05-26,promote_guided,0.927,0.1657,0.6733,0.137
SP-331574EF21|2026-05-26__AUG-PRO-0266,SP-331574EF21,,IN236650,Crocs,accessories,Crocs 3D Coffee Cup Unisex Lifestyle Jibbitz Charm,2026-05-26,60.0,2.0,0,65,3.6111,48.68,0.0754,120,47,6.08,-0.0142,0,1,3,at_market,88,0.3,tier2,3.12,1.112,0.0,0.699,1.126,3.0,0,0.8224,same_model_family,0.9469,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-331574EF21|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.11); calendar/event timing supports demand; healthy stock position (60 DOS),low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-331574EF21|2026-05-26,promote_guided,0.9648,0.1704,0.6102,0.1736
SP-45B7989AB6|2026-05-26__AUG-PRO-0267,SP-45B7989AB6,,IN216174,Crocs,accessories,Crocs 3D Candy Cane Unisex Lifestyle Jibbitz Charm,2026-05-26,46.5,1.55,0,52,2.8889,48.26,0.1168,120,63,6.03,-0.0168,0,1,3,at_market,72,0.3901,tier2,3.12,1.263,0.0,0.629,1.137,3.0,0,0.8224,same_model_family,0.8615,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-45B7989AB6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.26); calendar/event timing supports demand; healthy stock position (46 DOS),low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-45B7989AB6|2026-05-26,promote_guided,0.9206,0.1577,0.6816,0.1528
SP-5EC0254D0A|2026-05-26__AUG-PRO-0268,SP-5EC0254D0A,,IN234703,New Balance,accessories,New Balance 47 Clean Up Women Lifestyle Cap Linen,2026-05-26,76.7,2.56,0,57,3.1667,51.93,0.0876,120,27,35.68,-0.0138,0,0,2,at_market,138,0.4987,tier1,17.15,1.202,0.0,0.55,1.158,3.0,0,0.8224,same_model_family,0.964,movement_reconstructed,1,35.0,35.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0687,-12.0,-1.0,0,PROMOTE,controlled_augmentation,1,promote_guided,SP-5EC0254D0A|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.20); calendar/event timing supports demand; healthy stock position (77 DOS),low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-5EC0254D0A|2026-05-26,promote_guided,0.9429,0.1645,0.6271,0.1279
SP-331574EF21|2026-05-26__AUG-PRO-0269,SP-331574EF21,,IN236650,Crocs,accessories,Crocs 3D Coffee Cup Unisex Lifestyle Jibbitz Charm,2026-05-26,40.5,1.35,0,68,3.7778,48.68,0.0963,120,26,6.08,-0.0563,0,0,2,below_market,83,0.3036,tier2,3.12,1.246,0.0,0.735,1.106,3.0,0,0.8224,same_model_family,0.9469,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-331574EF21|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.25); calendar/event timing supports demand; healthy stock position (40 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-331574EF21|2026-05-26,promote_guided,0.931,0.11,0.7545,0.1727
SP-9D3EC934A6|2026-05-26__AUG-PRO-0270,SP-9D3EC934A6,,IN204429,Nike,accessories,Nike Academy Team M Unisex Training Bag Black/White,2026-05-26,43.6,1.45,0,45,2.5,59.26,0.0331,120,51,77.29,-0.0939,0,1,3,below_market,40,0.3629,tier1,31.49,1.202,0.0,0.627,1.143,3.0,0,0.8224,same_model_family,0.9056,movement_reconstructed,1,77.0,77.0,77.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-9D3EC934A6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.20); calendar/event timing supports demand; healthy stock position (44 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-9D3EC934A6|2026-05-26,promote_guided,0.9411,0.2059,0.7335,0.1591
SP-9D3EC934A6|2026-05-26__AUG-PRO-0271,SP-9D3EC934A6,,IN204429,Nike,accessories,Nike Academy Team M Unisex Training Bag Black/White,2026-05-26,56.0,1.87,0,44,2.4444,59.26,0.046,120,47,77.29,-0.082,0,1,3,below_market,30,0.4876,tier1,31.49,1.162,0.0,0.66,1.144,3.0,0,0.8224,same_model_family,0.9056,movement_reconstructed,1,77.0,77.0,77.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-9D3EC934A6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.16); calendar/event timing supports demand; healthy stock position (56 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-9D3EC934A6|2026-05-26,promote_guided,0.9817,0.1909,0.7389,0.1304
SP-45B7989AB6|2026-05-26__AUG-PRO-0272,SP-45B7989AB6,,IN216174,Crocs,accessories,Crocs 3D Candy Cane Unisex Lifestyle Jibbitz Charm,2026-05-26,74.2,2.47,0,61,3.3889,48.26,0.102,120,70,6.03,-0.0886,0,0,3,below_market,103,0.3352,tier2,3.12,1.267,0.0,0.55,1.213,3.0,0,0.8224,same_model_family,0.8615,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-45B7989AB6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.27); calendar/event timing supports demand; healthy stock position (74 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-45B7989AB6|2026-05-26,promote_guided,0.981,0.1642,0.7372,0.1655
SP-9D3EC934A6|2026-05-26__AUG-PRO-0273,SP-9D3EC934A6,,IN204429,Nike,accessories,Nike Academy Team M Unisex Training Bag Black/White,2026-05-26,46.8,1.56,0,32,1.7778,59.26,0.0409,120,52,77.29,-0.069,0,1,2,below_market,142,0.3001,tier1,31.49,1.231,0.0,0.602,1.136,3.0,0,0.8224,same_model_family,0.9056,movement_reconstructed,1,77.0,77.0,77.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-9D3EC934A6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.23); calendar/event timing supports demand; healthy stock position (47 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-9D3EC934A6|2026-05-26,promote_guided,0.9516,0.2139,0.7597,0.1752
SP-331574EF21|2026-05-26__AUG-PRO-0274,SP-331574EF21,,IN236650,Crocs,accessories,Crocs 3D Coffee Cup Unisex Lifestyle Jibbitz Charm,2026-05-26,74.7,2.49,0,51,2.8333,48.68,0.0494,120,40,6.08,-0.0898,0,1,3,below_market,30,0.4836,tier2,3.12,1.214,0.0,0.601,1.252,3.0,0,0.8224,same_model_family,0.9469,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-331574EF21|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.21); calendar/event timing supports demand; healthy stock position (75 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-331574EF21|2026-05-26,promote_guided,0.9794,0.1484,0.7226,0.1313
SP-9D3EC934A6|2026-05-26__AUG-PRO-0275,SP-9D3EC934A6,,IN204429,Nike,accessories,Nike Academy Team M Unisex Training Bag Black/White,2026-05-26,70.0,2.33,0,55,3.0556,59.26,0.0684,120,55,77.29,-0.0779,0,0,2,below_market,38,0.3829,tier1,31.49,1.231,0.0,0.621,1.282,3.0,0,0.8224,same_model_family,0.9056,movement_reconstructed,1,77.0,77.0,77.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-9D3EC934A6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.23); calendar/event timing supports demand; healthy stock position (70 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-9D3EC934A6|2026-05-26,promote_guided,0.9948,0.2035,0.7819,0.1545
SP-A8890E7A65|2026-05-26__AUG-PRO-0276,SP-A8890E7A65,,IN234708,New Balance,accessories,New Balance 47 Hitch Men Lifestyle Cap Team Away Grey,2026-05-26,54.5,1.82,0,64,3.5556,51.79,0.08,120,67,39.64,-0.0994,0,1,3,below_market,58,0.5111,tier1,19.11,1.131,0.0,0.651,1.178,3.0,0,0.8224,same_model_family,0.98,movement_reconstructed,1,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-A8890E7A65|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.13); calendar/event timing supports demand; healthy stock position (54 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-A8890E7A65|2026-05-26,promote_guided,0.9768,0.1594,0.6809,0.125
SP-45B7989AB6|2026-05-26__AUG-PRO-0277,SP-45B7989AB6,,IN216174,Crocs,accessories,Crocs 3D Candy Cane Unisex Lifestyle Jibbitz Charm,2026-05-26,65.8,2.19,0,30,1.6667,48.26,0.1029,120,41,6.03,-0.053,0,1,2,below_market,45,0.3,tier2,3.12,1.322,0.0,0.684,1.128,3.0,0,0.8224,same_model_family,0.8615,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-45B7989AB6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.32); calendar/event timing supports demand; healthy stock position (66 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-45B7989AB6|2026-05-26,promote_guided,1.0085,0.1685,0.8575,0.1736
SP-9D3EC934A6|2026-05-26__AUG-PRO-0278,SP-9D3EC934A6,,IN204429,Nike,accessories,Nike Academy Team M Unisex Training Bag Black/White,2026-05-26,45.4,1.51,0,78,4.3333,59.26,0.0396,120,62,77.29,-0.1059,0,1,2,below_market,76,0.3,tier1,31.49,1.276,0.0,0.691,1.3,3.0,0,0.8224,same_model_family,0.9056,movement_reconstructed,1,77.0,77.0,77.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-9D3EC934A6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.28); calendar/event timing supports demand; healthy stock position (45 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-9D3EC934A6|2026-05-26,promote_guided,0.947,0.2134,0.8343,0.1736
SP-A8890E7A65|2026-05-26__AUG-PRO-0279,SP-A8890E7A65,,IN234708,New Balance,accessories,New Balance 47 Hitch Men Lifestyle Cap Team Away Grey,2026-05-26,42.8,1.43,0,67,3.7222,51.79,0.0101,120,35,39.64,-0.0938,0,0,2,below_market,107,0.3466,tier1,19.11,1.347,0.0,0.69,1.286,3.0,0,0.8224,same_model_family,0.98,movement_reconstructed,1,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-A8890E7A65|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.35); calendar/event timing supports demand; healthy stock position (43 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-A8890E7A65|2026-05-26,promote_guided,0.9385,0.1792,0.8277,0.1629
SP-5EC0254D0A|2026-05-26__AUG-PRO-0280,SP-5EC0254D0A,,IN234703,New Balance,accessories,New Balance 47 Clean Up Women Lifestyle Cap Linen,2026-05-26,62.6,2.09,0,28,1.5556,51.93,0.068,120,34,35.68,-0.0238,0,1,3,at_market,33,0.4241,tier1,17.15,1.318,0.0,0.55,1.336,3.0,0,0.8224,same_model_family,0.964,movement_reconstructed,1,35.0,35.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0687,-12.0,-1.0,0,PROMOTE,controlled_augmentation,1,promote_guided,SP-5EC0254D0A|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.32); calendar/event timing supports demand; healthy stock position (63 DOS),low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-5EC0254D0A|2026-05-26,promote_guided,0.9733,0.1705,0.7731,0.145
SP-9D3EC934A6|2026-05-26__AUG-PRO-0281,SP-9D3EC934A6,,IN204429,Nike,accessories,Nike Academy Team M Unisex Training Bag Black/White,2026-05-26,77.4,2.58,0,69,3.8333,59.26,0.1015,120,40,77.29,-0.0909,0,1,3,below_market,40,0.4334,tier1,31.49,1.291,0.0,0.55,1.124,3.0,0,0.8224,same_model_family,0.9056,movement_reconstructed,1,77.0,77.0,77.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-9D3EC934A6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.29); calendar/event timing supports demand; healthy stock position (77 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-9D3EC934A6|2026-05-26,promote_guided,0.9706,0.2015,0.814,0.1429
SP-5EC0254D0A|2026-05-26__AUG-PRO-0282,SP-5EC0254D0A,,IN234703,New Balance,accessories,New Balance 47 Clean Up Women Lifestyle Cap Linen,2026-05-26,39.4,1.31,0,27,1.5,51.93,0.1195,120,34,35.68,-0.0924,0,1,2,below_market,40,0.4804,tier1,17.15,1.116,0.0,0.55,1.319,3.0,0,0.8224,same_model_family,0.964,movement_reconstructed,1,35.0,35.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0687,-12.0,-1.0,0,PROMOTE,controlled_augmentation,1,promote_guided,SP-5EC0254D0A|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.12); calendar/event timing supports demand; healthy stock position (39 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-5EC0254D0A|2026-05-26,promote_guided,0.9274,0.1638,0.6022,0.1321
SP-331574EF21|2026-05-26__AUG-PRO-0283,SP-331574EF21,,IN236650,Crocs,accessories,Crocs 3D Coffee Cup Unisex Lifestyle Jibbitz Charm,2026-05-26,73.7,2.46,0,58,3.2222,48.68,0.0512,120,57,6.08,-0.0373,0,0,1,at_market,139,0.4522,tier2,3.12,1.267,0.0,0.55,1.141,3.0,0,0.8224,same_model_family,0.9469,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-331574EF21|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.27); calendar/event timing supports demand; healthy stock position (74 DOS),low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-331574EF21|2026-05-26,promote_guided,0.9527,0.1521,0.6802,0.1386
SP-45B7989AB6|2026-05-26__AUG-PRO-0284,SP-45B7989AB6,,IN216174,Crocs,accessories,Crocs 3D Candy Cane Unisex Lifestyle Jibbitz Charm,2026-05-26,48.9,1.63,0,33,1.8333,48.26,0.1131,120,65,6.03,-0.1003,0,1,3,below_market,85,0.3,tier2,3.12,1.235,0.0,0.55,1.24,3.0,0,0.8224,same_model_family,0.8615,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-45B7989AB6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.24); calendar/event timing supports demand; healthy stock position (49 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-45B7989AB6|2026-05-26,promote_guided,0.9585,0.1685,0.7104,0.1736
SP-A2AD690C12|2026-05-26__AUG-PRO-0285,SP-A2AD690C12,,IN233478,ON,accessories,On All Day Unisex Lifestyle Cap Navy,2026-05-26,40.0,1.33,0,55,3.0556,60.05,0.12,120,52,67.94,-0.0949,0,1,3,below_market,100,0.4588,tier1,27.14,1.18,0.0,0.565,1.182,3.0,0,0.8224,similar_product,0.723,movement_reconstructed,1,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-A2AD690C12|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.18); calendar/event timing supports demand; healthy stock position (40 DOS),demand_capture|weak_competitor_match|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-A2AD690C12|2026-05-26,promote_guided,0.9293,0.1944,0.6871,0.137
SP-5EC0254D0A|2026-05-26__AUG-PRO-0286,SP-5EC0254D0A,,IN234703,New Balance,accessories,New Balance 47 Clean Up Women Lifestyle Cap Linen,2026-05-26,50.6,1.69,0,60,3.3333,51.93,0.0847,120,58,35.68,-0.0819,0,0,2,below_market,103,0.3,tier1,17.15,1.15,0.0,0.55,1.223,3.0,0,0.8224,same_model_family,0.964,movement_reconstructed,1,35.0,35.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0687,-12.0,-1.0,0,PROMOTE,controlled_augmentation,1,promote_guided,SP-5EC0254D0A|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.15); calendar/event timing supports demand; healthy stock position (51 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-5EC0254D0A|2026-05-26,promote_guided,0.964,0.1854,0.6353,0.1736
SP-5EC0254D0A|2026-05-26__AUG-PRO-0287,SP-5EC0254D0A,,IN234703,New Balance,accessories,New Balance 47 Clean Up Women Lifestyle Cap Linen,2026-05-26,48.7,1.62,0,33,1.8333,51.93,0.0489,120,39,35.68,-0.0569,0,1,3,below_market,115,0.3028,tier1,17.15,1.362,0.0,0.55,1.122,3.0,0,0.8224,same_model_family,0.964,movement_reconstructed,1,35.0,35.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0687,-12.0,-1.0,0,PROMOTE,controlled_augmentation,1,promote_guided,SP-5EC0254D0A|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.36); calendar/event timing supports demand; healthy stock position (49 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-5EC0254D0A|2026-05-26,promote_guided,0.9578,0.1851,0.8115,0.1729
SP-45B7989AB6|2026-05-26__AUG-PRO-0288,SP-45B7989AB6,,IN216174,Crocs,accessories,Crocs 3D Candy Cane Unisex Lifestyle Jibbitz Charm,2026-05-26,55.6,1.85,0,69,3.8333,48.26,0.0359,120,57,6.03,-0.0062,0,0,2,at_market,65,0.4126,tier2,3.12,1.221,0.0,0.564,1.11,3.0,0,0.8224,same_model_family,0.8615,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-45B7989AB6|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.22); calendar/event timing supports demand; healthy stock position (56 DOS),low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-45B7989AB6|2026-05-26,promote_guided,0.9504,0.155,0.6367,0.1477
SP-331574EF21|2026-05-26__AUG-PRO-0289,SP-331574EF21,,IN236650,Crocs,accessories,Crocs 3D Coffee Cup Unisex Lifestyle Jibbitz Charm,2026-05-26,41.3,1.38,0,66,3.6667,48.68,0.0786,120,39,6.08,-0.0619,0,1,3,below_market,133,0.3,tier2,3.12,1.125,0.0,0.697,1.324,3.0,0,0.8224,same_model_family,0.9469,movement_reconstructed,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,PROMOTE,controlled_augmentation,1,promote_guided,SP-331574EF21|2026-05-26,0.45,PROMOTE,PROMOTE,0.55,0.55,strong seasonality (1.12); calendar/event timing supports demand; healthy stock position (41 DOS),demand_capture|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,PROMOTE,SP-331574EF21|2026-05-26,promote_guided,0.9336,0.1704,0.6194,0.1736
